id,target,source,action,action_type,location,date,country,year,news
20413,['civilians'],"['Lashkar e Toiba', 'LeT']","['killings', 'killings']","['Unknown', 'Unknown']",['Anantnag'],['June 16'],india,2017,A spontaneous shutdown to mourn the civilian and militant killings was observed in South Kashmir areas on June 18 amid tense situation reports Daily Excelsior Majority of the shops and commercial establishments were closed in Khudwani Pampore Qoimoh Yaripora Pulwama and few other areas today against the killings of three Lashkar e Toiba LeT militants and two civilians during an encounter at Arwani area of Anantnag District on June 16
20610,['others'],"['Cadres', 'Jharkhand Jan Mukti Parishad', 'JJMP', 'JJMP']","['killed', 'injured']","['Unknown', 'Unknown']","['Badaibatha', 'Latehar']",['July 2'],india,2017,Cadres of the Jharkhand Jan Mukti Parishad JJMP killed one Navrangi Yadav 70 and injured five others in Badaibatha village in Latehar District on July 2 over a land dispute reports The Telegraph The deceased was the father of local ward member Mithilesh Yadav JJMP is a splinter group of the Communist Party of India Maoist CPI Maoist
22482,"['Army personnel', 'SFs', 'joint search party']","['LeT', 'militants', 'militants', 'LeT', 'terrorist', 'terrorist', 'terrorist', 'LeT']","['injured', 'injured', 'injured', 'fired', 'fire']","['NotSpecified', 'NotSpecified', 'NotSpecified', 'NotSpecified', 'NotSpecified']","['Baramulla', 'Baramulla']",['November 30'],india,2017,Meanwhile in the second encounter in North Kashmir’s Sopore area in Baramulla District a LeT ‘divisional commander’ was killed and two Army personnel were injured reports Daily Excelsior Sources said that 9 Para of Army laid an ambush in Zaloora forests of Sopore in Baramulla District early today November 30 acting specific information regarding the presence of militants in Kumar Mohalla Sagipora Sopore One Para commando was injured in the ambush and militants fled but were again trapped by the SFs in Bomai area of Sopore Army’s 22 Rashtriya Rifles RR and SOG Sopore cordoned off Bomai Sopore and in an encounter killed a LeT commander while one Army jawan was injured “During searches terrorist hiding in a Nallah near water point of Kumar Mohalla Sagipora fired upon the joint search party The fire was retaliated in which the said terrorist was gunned down The terrorist was later identified as Muzzamil from Pakistan affiliated with LeT outfit commander of North Kashmir One AK rifle 5 AK magazines 124 AK rounds one Under Barrel Grenade Launcher UBGL 5 UBGL rounds and other ammunition were recovered from the encounter site” the spokesman added
21984,"['Central Reserve Police Force CRPF', 'National Conference', 'NC leader', 'former legislator']","['militants', 'militants', 'assailants']","['injured', 'grenade']","['Bombing/Explosion', 'Bombing/Explosion']",,['October 22'],india,2017,a Central Reserve Police Force CRPF officer identified as Ali Mohammad was injured after militants lobbed a grenade on the house of a National Conference NC leader and former legislator Mohammad Ashraf Bhat on October 22 reports Daily Excelsior The security guards also retaliated by firing but militants managed to escape SFs have launched a hunt to nab the assailants
22566,"['SFs', 'SFs']","['CPI Maoist', 'Maoists']","['gun battle', 'fire', 'gun battle']","['Armed Assault', 'Armed Assault', 'Armed Assault']",['Sukma'],['December 5'],india,2017,Separately a CPI Maoist cadre was killed by joint SFs in Sukma District on December 5 reports News Nation The Police said “Maoist cadre was shot dead during a gun battle which took place between joint security forces and Naxals near Duled village under Chintalnar police station limits ” A combing operation was launched by State Police and Commando Battalion for Resolute Action CoBRA in forested area near Duled village around 500 kilometers from the State capital Raipur when the Maoists opened fire at the joint SFs The personnel took their position and retaliated A Central Reserve Police Force CRPF official said “The gun battle between security forces and Naxals lasted for an hour Body of a Maoist cadre was recovered during search operation launched after the encounter ” The identity of the slain Maoist is yet to be ascertained
24620,"['Kailali Constituency No 4', 'candidate']",['unidentified group'],"['bomb', 'IED']","['Bombing/Explosion', 'Bombing/Explosion']","['Bhatta', 'Kailali', 'Bhatta']","['December 5', 'December 5']",nepal,2017,A bomb exploded near the house belonging to Kailali Constituency No 4 left alliance common candidate Lekhraj Bhatta in Kailali District early on December 5 reports The Himalayan Times An IED placed in a ditch by an unidentified group at the distance of 300 metres from Bhatta’s house exploded at around 4 00 pm today December 5 according to the Area Police Office Attariya However no human casualty and damages have been reported
23292,"['Police personnel', 'Station House Officer', 'SHO', 'police mobile', 'SHO', 'SHO']","['unknown assailants', 'assailants']","['ambushed', 'killing']","['Armed Assault', 'Armed Assault']",['Kohat'],['May 20'],pakistan,2017,Four Police personnel including a Station House Officer SHO were gunned down in the Lachi tehsil secondlowest tier of local Government of Kohat District on May 20night reports Dawn Deputy Superintendent of Police DSP Lachi Raza Khan told that unknown assailants targeted a police mobile which was on routine patrol The assailants ambushed the mobile killing four Policemen onboard including SHO Khanullah and additional SHO Tahir Mehmood said the DSP
23724,"['Superintendent of Police', 'SP', 'SP', 'wife', 'son', 'granddaughter']",['armed men'],"['killed', 'injured', 'attack', 'killed', 'fire', 'killing']","['Assassination', 'Assassination', 'Assassination', 'Assassination', 'Assassination', 'Assassination']","['Nawan Killi', 'Quetta', 'Balochistan']",['November 15'],pakistan,2017,Separately Superintendent of Police SP Muhammad Ilyas was killed in Nawan Killi area of Quetta the Provincial capital of Balochistan on November 15 along with three family members reports Dawn A passer by was also injured in the attack According to Deputy Inspector General DIG Abdul Razzaq Cheema the SP was killed when three armed men whose identity are yet to be ascertained riding on a motorcycle intercepted his car and opened fire killing him along with his wife son and granddaughter
17920,['building'],"['militants', 'suspected militants']","['explosion', 'crude bombs']","['Bombing/Explosion', 'Bombing/Explosion']",['Dhaka'],['September 4'],bangladesh,2017,RAB cordoned off a six storey building on Mazar Road in Dhaka city’s Mirpur area since September 4 suspecting the presence of militants inside reports The Daily Star The “suspected militants” have been repeatedly told to surrender The calls were ignored and instead met with explosion of some crude bombs
19402,['civilian'],['unidentified gunmen'],"['killed', 'injured', 'fire']","['Armed Assault', 'Armed Assault', 'Armed Assault']","['Qasbayar', 'Pulwama']",['April 15'],india,2017,A civilian identified as Bashir Ahmad Dar was killed and another injured when unidentified gunmen opened fire in a place named Qasbayar of Pulwama District on April 15 reports The Hindu
