id,is_relevant,target,source,action,action_type,location,date,country,year,news,target_group,action_group,source_group
28192,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,Naxalism Left Wing Extremism LWE is a very old and complex socio economic problem which cannot be solved politically opined Union Minister of Tribal Affairs Jual Oram while interacting with reporters in Raipur District of Chhattisgarh on June 25 reports The Pioneer He reached Bastar as part of ‘Vikas Parv’ being celebrated by the Central Government to inform people about its achievements during the past two years “We promise that this problem will not linger for long and will end defiantly because in a democratic nation the ballot rules and not the bullet ” he said According to the Minister Naxalism has started to weaken and the Naxals are returning to the mainstream of development The government has sufficient funds for welfare and rehabilitation of Naxals however still the government puts up any fresh demand it can be considered he stated,['NotSpecified'],['NotSpecified'],['NotSpecified']
25227,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Prime Minister Sheikh Hasina at a meeting of the Awami League (AL) at the Gono Bhaban(People s House), the official residence of the Prime Minister, in Dhaka city on April 25 accused the Bangladesh Nationalist Party (BNP) Jamaat e Islami (JeI) clique of carrying out killings like the Kalabagan double murder, reports The Daily Star. She said “Everybody knows who were behind such killings. The BNP Jamaat nexus has been engaged in such secret and heinous murders to destabilise the country. Having failed in their movement to foil the election, they ve started secret killings. It s not a matter of law and order…when the country is moving forward, such killings are being carried out in a planned way just to destabilise the country.”",['NotSpecified'],['NotSpecified'],['NotSpecified']
28801,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Deputy Chief Minister (CM) Gaikhangam said drafting of a new bill of Inner Line Permit (ILP) to regulate flow of migrants in the state is nearing completion and the same will be introduced in the upcoming monsoon budget session, reports Kanglaonline on August 4. The new statute will be acceptable to the people of the valley and the hill Districts to protect and preserve the rights of the indigenous people, Gaikhangam, who also holds the Home Portfolio, said. He added that senior lawyers of the Supreme Court had been consulted in drafting it.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27066,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Two People’s Revolutionary Party of Kangleipak (PREPAK) cadres were arrested from Lamphel Sanakeithel in Imphal West District on April 7, in connection with the hand grenade attack on the residence of a retired government officer on April 4, reports The Telegraph. Irom Boy Singh (43), was arrested from his residence and based on the disclosure he made, L. Somokanta Singh was also arrested.",['NotSpecified'],['NotSpecified'],['NotSpecified']
29437,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"A powerful can bomb was defused by a joint team of Central Reserve Police Force (CRPF) jawans (troopers) and Bokaro Police at Barai Penk in Jhumra in Bokaro District on September 16, reports The Telegraph. Police said the 20 kilogram can bomb, which had the capacity to blow away a big building, was hidden in bushes. It was found during a morning operation.",['NotSpecified'],['NotSpecified'],['NotSpecified']
25660,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Prime Minister Sheikh Hasina on November 23, asked Bangladesh Army to always remain ready to face any threat both from internal or external sources to protect the sacred constitution and sovereignty of the motherland, reports Daily Star. The premier was addressing the flag raising ceremony of nine units, including the newly established headquarters of 11 Infantry Brigade, under 17 Infantry Division of the Bangladesh Army at Jalalabad Cantonment. She raised the flags of the nine units under the 17 Infantry Division.Hasina expressed her firm belief that each and every member of this newly formed brigade and units will work shoulder to shoulder to boost the strength of this division imbued with patriotism. “Considering the overall security of the country, formation of a special force at brigade level is under the active consideration of the government,” she said. She asked the army personnel to perform their duties sincerely keeping the confidence in higher leadership, mutual trust, empathy, brotherhood, dutifulness, responsibility and above all maintaining discipline.",['NotSpecified'],['NotSpecified'],['NotSpecified']
26696,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Stepping up the drive against Communist Party of India Maoist (CPI Maoist), Chhattisgarh Chief Minister Raman Singh on March 9 announced raising four new District Reserve Guard (DRG) battalions in Bastar region by recruiting local youth, reports The Times of India. Presenting the budget in the State Assembly, he said 3,000 local youths would be recruited for these battalions while a provision has been made to create 1,000 more posts in State Police. As of now there are nearly 1,600 security personnel in the District Reserve Guard Force (DRG) which comprises of local boys recruited from seven districts of Bastar region.",['NotSpecified'],['NotSpecified'],['NotSpecified']
25517,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Police arrested four militants of Ansarullah Bangla Team (ABT) including its Faridpur ‘region commander’, in raids in Faridpur District on August 26, reports The Daily Star. Police said that the militants had been planning major operations in the District. The arrestees were identified as Farid Mridha (32), ‘region commander’ of Faridpur region; Sahidul Islam (35); Mohasin Mollah (35) and Nahid Mollah (20). Police recovered a pistol, a homemade gun, five rounds of bullets and 12 handmade bombs from the arrestees.",['NotSpecified'],['NotSpecified'],['NotSpecified']
30073,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Police arrested two persons, identified as Resim Teron and Rock Bey, along with arms during a search operation near the Diphu TV Centre in East Karbi Anglong District on October 27, reports The Sentinel. Two 7.65 pistols and 39 rounds of live ammunition were recovered from them.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27374,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"the Home Department has given its nod to setting up of the first ever full fledged foreigners’ detention centre in the State (Assam) for those facing deportation to their respective countries, reports The Assam Tribune on April 29. The need for finding separate camps for the declared foreigners was felt as most of the jails are overcrowded.",['NotSpecified'],['NotSpecified'],['NotSpecified']
29671,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Hailing the Centre and the Army for the surgical strikes in Pakistan occupied Kashmir (PoK), Chief Minister Mukul Sangma on September 30 said the Government should act tough against militants in the Northeastern states, reports The Shillong Times. Speaking to media persons, Sangma said similar situation exists in the North East and beyond the international boundaries of the region. “The Centre should deal with the installations of anti national elements on foreign soil since going beyond the international boundary is not a state subject,” the Chief Minister said. Sangma said the surgical operations were appropriate in dealing with terrorists and the Centre should continue to be aggressive in this regard. Stating that such operations were conducted even in the past without sharing it with the media, Sangma said any effective measure resorted to by the security agencies in the interest of the nation has to be welcomed and appreciated.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27596,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Police on May 12, rescued Rohtash Sharmaowner of Kherem tea garden and factory, Bordumsa in Changlang Districtwho was abducted by unidentified gunmen on May 10 night from the Old Champu area in Changlang District, reports The Telegraph. Amit Sharma, Superintendent of Police (SP), Changlang, said the Police were combing the dense jungle where they found Sharma. It is not known who the abductors were as they fled before the police arrived. As Sharma had been blindfolded he could only say for sure that there was one person, Sharma said. The officer said Sharma had denied receiving any extortion note and the reason for the abduction is still unknown. He is still being questioned",['NotSpecified'],['NotSpecified'],['NotSpecified']
26139,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Meanwhile, on January 28, nine LeT cadres were named in a charge sheet filed by NIA in terror attack case in Udhampur, 2015, reports Daily Excelsior. The charge sheet has been filed against the accused Mohammed Naveed alias Usman, Khursheed Ahmed Bhat alias Khursheed Alam Bhat, Showkat Ahmed Bhat, Shabzar Ahmed Bhat, Fayaz Ahmed Ittoo alias Fayaz Khar, Khursheed Ahmed Ittu, Fayaz Ahmed Ashwar alias Setha, Ashiq Hussain Bhat alias Ubaida and Abu Noman.",['NotSpecified'],['NotSpecified'],['NotSpecified']
26063,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Security Forces (SFs), in an operation, arrested two militants of the Isak Muivah faction of National Socialist Council of Nagaland (NSCN IM) from Kashipur and Lodi villages in Dima Hasao District while they were carrying out extortion activities in the area on January 23, reports The Shillong Times. A pistol, along with seven rounds of live ammunition was also recovered from their possession.",['NotSpecified'],['NotSpecified'],['NotSpecified']
28408,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Army has launched massive operation in Gulmarg sector in Baramulla District after inputs that 6 7 militants of Lashkar e Toiba (LeT) have infiltrated into the area few days back, reports Daily Excelsior. Army has laid ambushes at several places for last few days but so far they have not been able to trace out the group.",['NotSpecified'],['NotSpecified'],['NotSpecified']
25427,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Police arrested eight cadres of Islami Chhatra Shibir (ICS), the student wing of Jamaat e Islami (JeI) in the Dinajpur District town on July 23, reports The Daily Star. Police arrested them while they were holding a secret meeting.",['NotSpecified'],['NotSpecified'],['NotSpecified']
30724,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,The head of Independent faction of United Liberation Front of Asom ULFA I ’s western command Drishti Rajkhowa continues to remain elusive for Assam Police reports The Times of India on December 15 According to the sources Rajkhowa was recently spotted near the India Bangladesh bordering areas Director General of Police DGP Mukesh Sahay said His movements were recorded near the Meghalaya Bangladesh bordering areas On various occasions he was traced to the Garo Hills Goalpara and Bangladesh too Rajkhowa has been operating a gunrunning racket with the help of Garo National Liberation Army GNLA of Meghalaya the sources added Meanwhile two Bangladeshi women identified as Golapjan Bibi 85 and her daughter Shabana Begam 32 were arrested from South Manikona village under Girishganj Police Station in Karimganj District on December 14 reports The Assam Tribune Another person identified as Sahab Uddin 52 who sheltered them had been arrested as well,['NotSpecified'],['NotSpecified'],['NotSpecified']
30022,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Police said that SFs arrested four persons who were planning to snatch weapons from Police and SFs in Awantipora area in Pulwama District on October 24, reports Daily Excelsior. Police said that they had a specific input that a group of youths were being motivated by Hizb ul Mujahideen (HM) ‘commander’, Zakir Rashid Bhat alias Mosa to snatch weapons from minority pickets or Police in the area and to join the militant ranks. Police said that they along with 42 RR of Army arrested Shakir Ahmad Khan, who during questioning disclosed the plan of weapon snatching. Police said that they later arrested three more persons Mohammad Asif Khan, Adil Ahmad Najar and Saqib Nazir Bhat and during questioning they confessed that they hatched a conspiracy to snatch weapons from minority pickets or Police to join militant ranks.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27967,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Chirang Police and Indian Army launched an operation and arrested one NDFB IKS cadre, identified as Sabian Mochahary alias Adam (27) from Amteka area under Amguri Police Station of Chirang District on June 8, reports The Sentinel. “One hand grenade was recovered from him. This NDFB IKS cadre fled away to Bangalore last year (2015) due to ongoing intensive Counter Insurgency (CI) operations. He was a close associate of slain hardcore cadres Ringsur Basumatary, Gundai, Jwnthwi and others,” the official said",['NotSpecified'],['NotSpecified'],['NotSpecified']
27977,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Assam Rifles (AR) arrested one ‘self styled sergeant’ of Khaplang faction of National Socialist Council of Nagaland (NSCN K), identified as Khiltu Sangwa from Jairampur area in Changlang District on June 9, reports Arunachal Times. One 0.32 caliber pistol with three live rounds was also recovered from the cadre.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27704,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"A hardcore cadre of the Independent faction of United Liberation Front of Asom (ULFA I) was arrested by 14th Assam Rifles (AR) at Manmao in Changlang District on May 20, reports The Sentinel. The ULFA I militant has been identified as Hemanta Rajkhowa. One M 81 rifle, 160 ammunition and two grenades were recovered from the arrested ULFA I militant.",['NotSpecified'],['NotSpecified'],['NotSpecified']
31262,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"A Division Bench of the Peshawar High Court (PHC) on March 2 issued notices to the Federal Ministries of Defence and Interior, asking them to explain why three brothers from Swat District were allegedly detained by Security Forces and why their property was confiscated, reports The Express Tribune. Justice Nisar Hussain and Justice Roohul Amin heard a writ petition filed by Zahida, the mother of Shujaat Shah, Syed Asmat Shah and Masood Shah, through her counsel Bashir Khan. Bashir argued the Security Forces had arrested Zahida’s husband Daulat Shah and her sons a few years ago. “They remained missing for a long time. In November 2014, Zahida was informed her son Shujaat was in Lakki Marwat and husband in Kohat internment centre while whereabouts of Asmat and Masood were still unknown to her,” the counsel told the court. “She was told her husband had died in the internment centre while Asmat had been placed in the proven militant or black category,” Bashir added.",['NotSpecified'],['NotSpecified'],['NotSpecified']
29999,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Police took a couple identified as Krishna Murthy Govinda Swamy (56) and his wife Manikichari Rukmini (43) into custody at Jawaharlal Nehru bus stand in Vijayawada on October 22, and unearthed Fake Indian Currency Note (FICN) worth INR 5,00,000 of INR 500 and INR 1,000 denominations, reports New Indian Express.According to Police, the couple was facing financial problems and was attracted to the suggestion from their acquaintance Dubai Babu, who told them to make out easy money by exchanging INR 1,00,000 original currency for INR 5,00,000 fake currency, in return from Razikul Farooq, a fake currency trader in West Bengal. Accordingly, they went to West Bengal for the exchange of currency with Farooq. From there, they reached Vijayawada and were supposed to catch a bus to Bengaluru. During interrogation, Police found that the currency was being printed in Bangladesh and the trading operations were being carried out by a mafia based in West Bengal.",['NotSpecified'],['NotSpecified'],['NotSpecified']
30180,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The Union Ministry of Home Affairs (UMHA) on November 2 served a show cause notice to Islamic preacher Zakir Naik’s NGO, Islamic Research Foundation (IRF), for cancelling its Foreign Contribution Regulation Act (FCRA) license, which allowed it to receive foreign funds, reports The Hindu. A senior Ministry official said the cancellation notice was a logical step after Naik’s NGO was put under the prior permission category on August 8. The official said a response has been sought from the IRF on the cancellation notice.In another development, the Ministry put another NGO run by Naik, the IRF Educational Trust, under the prior permission category. This means the NGO cannot receive any foreign funds without the clearance of the UMHA. The Reserve Bank of India (RBI) has also been asked to inform it of every transaction. The UMHA notice against Zakir Naik’s NGO came after different investigations found him utilising the foreign funds it received for alleged radicalisation of youth and “inspiring” them into terror activities, an official said.",['NotSpecified'],['NotSpecified'],['NotSpecified']
33247,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],srilanka,2016,"Tamil National Alliance (TNA) issuing a statement on the oral update of the United Nations High Commissioner for Human Rights to the Human Rights Council on the implementation of the Resolution on Sri Lanka on July 1 said that justice for crimes committed in the past by both the military forces and the Liberation Tigers of Tamil Eelam (LTTE) is a necessary precondition to achieve meaningful reconciliation, reports Daily Mirror. The TNA said “We are particularly encouraged by the number of countries that continue to urge Sri Lanka to fulfill its commitments. Resolution 30 1 represents the solemn commitment of Sri Lanka to its own citizens, and to the Tamil people who we represent, and must be implemented.”",['NotSpecified'],['NotSpecified'],['NotSpecified']
25621,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"A Dhaka Court on October 25 indicted Dhaka city unit Bangladesh Nationalist Party (BNP) joint convener MA Quayum and six others in the case filed over the killing of Italian citizen Cesare Tavella in September 2015, reports New Age. Besides Qayum, the other indicted accuseds are Abdul Matin, Vangari Shohel, Tamjid Ahmed, Rasel Chowdhury, Minhazul Arefin Rasel and Shakhawat Hossain.",['NotSpecified'],['NotSpecified'],['NotSpecified']
26739,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Nadim Mistry, once associated with Dawood Ibrahim gang was arrested by Crime Branch detectives on March 13, from Vadodra in Gujarat, reports NDTV. Nadim Mistry had allegedly helped slain gangster Mangesh Pawar, and Pilu Khan, also a member of Dawood gang, in murdering a person named Hajji in suburban Bandra (Mumbai) in 1990, Police said.",['NotSpecified'],['NotSpecified'],['NotSpecified']
28077,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Acting on a tip off by villagers, a joint team of State Police and CRPF unearthed nine Improvised Explosive Devices (IEDs), each weighing 1 1.5kg, planted in a series, during a search operation in Sardamdag forests of Manika, about 45 km from Latehar District headquarters, on June 16, reports The Telegraph.",['NotSpecified'],['NotSpecified'],['NotSpecified']
26333,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"A school teacher, abducted from his home at a remote village in West Khasi Hills District on February 9, was rescued from Nonghawei area and three of his captors were arrested on February 10, reports The Assam Tribune. A search operation was launched and three abductors were picked up from Malangkona village, Police said.",['NotSpecified'],['NotSpecified'],['NotSpecified']
29565,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The South Asian countries on September 23, agreed to operationalise the SAARC Terrorist Offences and Drugs Offences Monitoring Desks (STOMD) and the SAARC Drugs Offences Monitoring Desk (SDOMD) so as to strengthen efforts against terrorism, an official release said, reports indialivetoday.com. “There were discussions on fine tuning the SAARC anti terrorism mechanism by improving and sharing regional monitoring systems, real time exchange of information, capacity building through training of human resource and early ratification of the relevant SAARC South Asian Association for Regional Cooperation conventions,” it added. The member countries also endorsed the importance of regional cooperation in effectively tackling terror. “They shared their experiences on various legislations to counter terrorism,” the release said. Other issues like corruption and money laundering were also brought up for discussions, the release added. The meeting was chaired by Indian Intelligence Bureau Director Dineshwar Sharma.",['NotSpecified'],['NotSpecified'],['NotSpecified']
29507,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Army, on September 20, foiled two infiltration attempts in along the Line of Control (LoC) in Jammu and Kashmir (J K) killing at least eight infiltrators while one Army jawan was killed, reports Daily Excelsior. Army sources said that troops in the forward areas at Gorital sector of Lachipora village in Uri in Baramulla District, found suspicious movement of a 10 12 militants trying to sneak into Indian Territory. He said that in the exchange of fire, eight infiltrators were shot dead by Army’s 10 Dogra Regiment. Sources said that since the bodies are lying in the ravine near the Pakistani forward posts it is difficult to retrieve the bodies as the troops can come under fire if they go nearer. He said that Army does not want to take a chance to retrieve the bodies. He, however, said that they are clearly visible from Indian forward posts. Sources said that the searches in the area are going on and some of the militants of the group managed to escape towards Pakistan.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27599,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The Border Security Force (BSF) deployed at Mahadev, South Garo Hills District in a special operation, arrested nine Bangladeshis and two Indian nationals for their suspected movement in a vehicle near village Noketgre on May 12, reports The Shillong Times. The arrested Bangladeshi nationals were identified as Samiran Marak (35), Hilllul Marak, (28), Barshes Saku, (28), Newton Sangma (17), Nirbhay Sangma (29), Mitro Marak (25), Prabhat Manda Sangma (28), Loyar Marak (40), and Ritar Rangsa Marak (17), while the two Indian nationals were identified as Subrato Marak (25) and Rakshingh Marak (29), who were also arrested from the spot. They were helping Bangladeshi nationals for their movement in crossing the International Boundary with Mahindra pick up vehicle. During frisking, Indian currency of INR 11,280 was recovered from their possession.",['NotSpecified'],['NotSpecified'],['NotSpecified']
25582,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Superintendent of Police (SP) Amena Begum at a press briefing at her conference room on September 30 said that four robbers arrested in Narsingdi District on September 8 are Jama atul Mujahideen Bangladesh (JMB) militants, reports Observer. The arrestees are Alamgir alias Vejal Alamgir, Roni, Kabir Hossain and Jewel. During remand, the robbers confessed that they had been committing robberies in the District for fund raising to deal with the cases filed against the arrested JMB members.",['NotSpecified'],['NotSpecified'],['NotSpecified']
25623,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Police arrested four militants of Jama atul Mujahideen Bangladesh (JMB) in Kachua sub District of Bagerhat District on October 25, reports The Daily Star. The arrestees are Akash Mollah alias Babu (19), Habibullah Sheikh (19), Kabirullah Faraji (26) and Mizanur Rahman Hawladar (28). Police recovered a revolver, two bullets, seven empty bullet casings, five crude bombs, five cell phones and a computer from there.",['NotSpecified'],['NotSpecified'],['NotSpecified']
25183,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Hefazat e Islam (HeI) and Jamaat e Islami (JeI) staged demonstrations in Chittagong District and Dhaka city on March 25 protesting state religion hearing, reports Dhaka Tribune. They vowed to wage a tougher movement if state religion was abolished from the Constitution after the High Court hearing that resumes from March 27, after five years of its adjournment.",['NotSpecified'],['NotSpecified'],['NotSpecified']
32353,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"Frontier Corps troops on December 5 killed five militants of Lashkar e Jhangvi (LeJ) in the village of Huramzai in Pashin District, reports The News. Frontier Corps spokesman Khan Wasay told that LeJ works both with Islamic State(IS) and Al Qaeda in Pakistan.",['NotSpecified'],['NotSpecified'],['NotSpecified']
30262,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Intelligence agencies vetted the new denominations of INR 2,000 and INR 500 notes asserting that its security features will be next to impossible to replicate for Pakistan and organised criminal networks for some time to come, The Times of India reports on November 10. A top Government official told that external intelligence agency Research and Analysis Wing (RAW), Intelligence Bureau (IB) and the DRI examined the features on the notes being secretly printed for the past six months. The official refused to reveal the number of security features on the notes but said they were difficult to forge.The intelligence community had earlier informed the Government that Pakistan had a dedicated mint in Peshawar where only Fake Indian Currency Notes (FICN), mostly in INR 500 and INR 1,000 denomination, were being printed. Pakistan s intelligence agency ISI, which oversees the mint, uses organised networks including those run by its clients like Dawood Ibrahim, Lashkar e Taiba (LeT), besides international criminal networks to push fake currency into India.In a report to Government and RBI, intelligence agencies had claimed a few years ago that Pakistan machinery had achieved zero error counterfeit capability in printing fake Indian notes. According to an estimate, INR 70 crore worth FICN is pushed every year by Pakistan into the Indian economy, which was used as terror fund and to spearhead disturbances.",['NotSpecified'],['NotSpecified'],['NotSpecified']
26798,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The lawyer for Abu Jundal, who faces charges in the 26 11 (November 26, 2008) Mumbai attacks, filed an application in a sessions court on March 16, seeking to make Pakistani American David Coleman Headley s wife, Shazia, and his friend, Tahawwur Hussain Rana, co accused in the case, reports Mumbai Mirror. We have moved an application seeking to make both of them accused as Headley, in his deposition, had said that they knew about the attacks before November 26, 2008. Headley said he even got a congratulatory message from Shazia after the attacks , said Jundal s lawyer, Khan Abdul Wahab. The court is likely to hear the application on March 17 (today).Headley who is serving a 35 year prison term in the US for his role in the 26 11attacks, was granted a pardon by a city court in December, 2015 after he turned approver. He concluded his week long deposition through a video link on February 13, 2016. He is likely to be cross examined by Khan from",['NotSpecified'],['NotSpecified'],['NotSpecified']
32840,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Meanwhile, a meeting of the United Democratic Madhesi Front (UDMF) Secretariat on August 22 welcomed the Government’s decision to fulfill some of its demands but concluded that the Constitution should be amended to address UDMF’s demands before dates for any type of election are fixed, reports The Himalayan Times. Ram Naresh Ray, senior leader of Tarai Madhes Sadbhawana Party (TMSP) and a UDMF Secretariat member, said if the dates for local polls were fixed without amending the constitution, they would not participate in such elections.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27191,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The Kokrajhar and Chirang Police, in a joint operation, arrested four suspected jihadis, identified as Abu Bakar Siddique, Jahanur Alam Sheikh, Samad Ali Mandal and Azizul Sheikh from three different locations in Kokrajhar District on the intervening night of April 16 17, reports The Sentinel. A grenade, a revolver, seven rounds of M20 ammunition, two army camouflage dresses and five mobile phones were recovered from their possession.",['NotSpecified'],['NotSpecified'],['NotSpecified']
25413,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Police arrested three militants of Jama atul Mujahideen Bangladesh (JMB) while they were holding a secret meeting from Kashiabari village in Naogaon District on July 19, reports The Daily Star. The arrestees are Abdul Hye (45), Ziaur Rahman (37) and Moyen Sardar (35). They were close aides of executed JMB leader Siddiqur Rahman alias Bangla Bhai. Police recovered three crude bombs and a sharp weapon from their possession.",['NotSpecified'],['NotSpecified'],['NotSpecified']
27024,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"City Police arrested two alleged militants of United A chik Liberation Army (UALA) from Ganesh Nagar under Basistha Police Station area in Guwahati Tehsil (revenue unit) in Kamrup District on April 5, reports The Telegraph. Police said the duo, Jakaeuss K. Marak (25), and Super D. Sangma (32), were plotting abductions for ransom. The operation was carried out by a joint team of Basistha Police Station and the Crime Branch of City Police.",['NotSpecified'],['NotSpecified'],['NotSpecified']
32448,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Taskforce meeting of major three political parties and United Democratic Madhesi Front (UDMF) has ended inconclusively on January 12, reports Republica. The meeting held in Singha Durbar, Kathmandu was postponed till January 14 1 pm, citing lack of preparation. At the meeting, UDMF had put up questions on the jurisdiction and legitimacy of the political mechanism proposed by the three major parties to resolve issues related to delineation of federal units.",['NotSpecified'],['NotSpecified'],['NotSpecified']
29173,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The Independent faction of United Liberation Front of Asom (ULFA I) on August 28 raised alarm against the BJP (Bharatiya Janata Party) led NDA (National Democratic Alliance) Government’s bid to grant citizenship to Hindu, Sikh, Christian, Buddhist, Jain and Parsi refugees’ who have come to Assam from Bangladesh, Pakistan and Afghanistan till the year 2014 by bringing about an amendment (2016) to the Foreigners’ Act 1955, reports The Shillong Times. In a statement issued to the media ULFA I termed it (to grant citizenship to refugees from neighboring countries) an attempt by the ‘occupational Indian rulers’ to create an atmosphere of communal hatred in the state where indigenous communities were already facing threat to their identity because of illegal infiltration from Bangladesh. “By inducing ethnic and communal conflicts in the state, the shrewd occupational Indian State wants to ensure its permanent occupation of the state,” the ULFA stated in the e mailed statement.",['NotSpecified'],['NotSpecified'],['NotSpecified']
